-7.4000001 -0.79769999 0.020640001
-7.3000002 -0.78939998 0.020400001
-7.1999998 -0.7823 0.019920001
-7.0999999 -0.77460003 0.01963
-7 -0.76630002 0.01939
-6.9000001 -0.75950003 0.018959999
-6.8000002 -0.75169998 0.018689999
-6.6999998 -0.74430001 0.01835
-6.5999999 -0.73689997 0.018060001
-6.5 -0.72930002 0.01777
-6.4000001 -0.722 0.01747
-6.3000002 -0.71460003 0.017170001
-6.1999998 -0.70700002 0.01691
-6.0999999 -0.69989997 0.0166
-6 -0.6925 0.016319999
-5.9000001 -0.685 0.016070001
-5.6999998 -0.67009997 0.01555
-5.5999999 -0.6627 0.0153
-5.5 -0.6552 0.01506
-5.4000001 -0.6476 0.01483
-5.3000002 -0.6401 0.01461
-5.1999998 -0.63249999 0.0144
-5.0999999 -0.62480003 0.0142
-5 -0.61699998 0.01401
-4.9000001 -0.60909998 0.01384
-4.8000002 -0.60110003 0.01368
-4.6999998 -0.59299999 0.01353
-4.5999999 -0.58499998 0.01338
-4.5 -0.57690001 0.01323
-4.4000001 -0.56870002 0.0131
-4.3000002 -0.56040001 0.01297
-4.1999998 -0.5521 0.01285
-4.0999999 -0.54369998 0.01274
-4 -0.53530002 0.01264
-3.9000001 -0.52679998 0.01254
-3.8 -0.51819998 0.01245
-3.7 -0.50959998 0.01235
-3.5999999 -0.50099999 0.01227
-3.5 -0.4923 0.01218
-3.4000001 -0.48359999 0.01211
-3.3 -0.4747 0.01204
-3.2 -0.4659 0.01197
-3.0999999 -0.4569 0.01192
-3 -0.44800001 0.01186
-2.9000001 -0.43900001 0.01181
-2.8 -0.43009999 0.01177
-2.7 -0.42120001 0.01174
-2.5999999 -0.41229999 0.0117
-2.5 -0.4034 0.01168
-2.4000001 -0.3946 0.01166
-2.3 -0.3858 0.01165
-2.2 -0.37709999 0.01164
-2.0999999 -0.36840001 0.01165
-2 -0.3599 0.01166
-1.9 -0.3468 0.01167
-1.8 -0.32859999 0.01171
-1.7 -0.31130001 0.01173
-1.6 -0.29350001 0.01176
-1.5 -0.27590001 0.0118
-1.4 -0.25940001 0.01183
-1.3 -0.2412 0.01187
-1.2 -0.2254 0.0119
-1.1 -0.2085 0.01194
-1 -0.1894 0.012
-0.89999998 -0.1742 0.01203
-0.80000001 -0.15629999 0.01206
-0.69999999 -0.1355 0.01212
-0.60000002 -0.1186 0.01216
-0.5 -0.099699996 0.01219
-0.40000001 -0.078500003 0.01223
-0.30000001 -0.056600001 0.01225
-0.2 -0.041000001 0.01227
-0.1 -0.019300001 0.01229
0 0 0.01227
0.1 0.019300001 0.01229
0.2 0.041000001 0.01227
0.30000001 0.056600001 0.01225
0.40000001 0.078599997 0.01223
0.5 0.099699996 0.01219
0.60000002 0.1186 0.01215
0.69999999 0.1356 0.01212
0.80000001 0.15629999 0.01206
0.89999998 0.1742 0.01203
1 0.1895 0.012
1.1 0.2085 0.01194
1.2 0.2254 0.0119
1.3 0.2413 0.01187
1.4 0.25940001 0.01183
1.5 0.27590001 0.0118
1.6 0.29350001 0.01176
1.7 0.3114 0.01173
1.8 0.32870001 0.01171
1.9 0.34689999 0.01167
2 0.35980001 0.01165
2.0999999 0.36840001 0.01164
2.2 0.377 0.01164
2.3 0.3858 0.01165
2.4000001 0.39449999 0.01166
2.5 0.4034 0.01168
2.5999999 0.4122 0.0117
2.7 0.42109999 0.01173
2.8 0.43000001 0.01177
2.9000001 0.43900001 0.01181
3 0.4479 0.01186
3.0999999 0.4569 0.01191
3.2 0.46579999 0.01197
3.3 0.4747 0.01204
3.4000001 0.4835 0.01211
3.5 0.4923 0.01218
3.5999999 0.50089997 0.01226
3.7 0.50959998 0.01235
3.8 0.51810002 0.01244
3.9000001 0.52670002 0.01254
4 0.5352 0.01263
4.0999999 0.54369998 0.01274
4.1999998 0.55199999 0.01285
4.3000002 0.56029999 0.01297
4.4000001 0.5686 0.0131
4.5 0.57679999 0.01323
4.5999999 0.58490002 0.01338
4.6999998 0.59289998 0.01353
4.8000002 0.60100001 0.01368
4.9000001 0.60900003 0.01384
5 0.61690003 0.01401
5.0999999 0.62470001 0.0142
5.1999998 0.63239998 0.0144
5.3000002 0.63999999 0.01461
5.4000001 0.6476 0.01483
5.5 0.6552 0.01506
5.5999999 0.6627 0.01529
5.6999998 0.67009997 0.01555
5.8000002 0.67739999 0.01582
5.9000001 0.68489999 0.016070001
6 0.6925 0.016319999
6.0999999 0.69989997 0.0166
6.1999998 0.7069 0.01691
6.3000002 0.71460003 0.017170001
6.4000001 0.722 0.01747
6.5 0.72930002 0.017759999
6.5999999 0.73689997 0.018060001
6.6999998 0.74430001 0.01835
6.8000002 0.75169998 0.018689999
6.9000001 0.75950003 0.018959999
7 0.76630002 0.01939
7.0999999 0.77450001 0.01963
7.1999998 0.7823 0.019920001
7.3000002 0.78930002 0.02039
7.4000001 0.79769999 0.020640001
7.5 0.80559999 0.02094
7.5999999 0.81339997 0.02131
7.6999998 0.82130003 0.02177
7.8000002 0.82950002 0.02208
7.9000001 0.83770001 0.02241
8 0.84579998 0.02279
8.1000004 0.85409999 0.02335
8.1999998 0.86220002 0.023669999
8.3000002 0.87050003 0.02403
8.3999996 0.87889999 0.024390001
8.5 0.88739997 0.02485
8.6000004 0.89609998 0.025490001
8.6999998 0.9041 0.025869999
8.8000002 0.91229999 0.026310001
8.8999996 0.92049998 0.02674
9 0.92900002 0.02716
9.1000004 0.93790001 0.027690001
9.1999998 0.94669998 0.02847
9.3000002 0.95359999 0.028929999
9.3999996 0.96100003 0.029449999
9.5 0.96880001 0.029990001
9.6000004 0.97670001 0.03052
9.6999998 0.98470002 0.031029999
9.8000002 0.99309999 0.031580001
9.8999996 1.0025001 0.032480001
10 1.0079 0.033209998
10.1 1.0127 0.033890001
10.2 1.0179 0.034619998
10.3 1.0233999 0.035360001
10.4 1.0290999 0.036109999
10.5 1.0351 0.036850002
10.6 1.0418 0.03754
10.7 1.0491 0.038169999
10.8 1.0561 0.038869999
10.9 1.0635 0.039799999
11 1.0673 0.041049998
11.1 1.0669 0.042040002
11.2 1.0661 0.043120001
11.3 1.0649 0.04428
11.4 1.0631 0.045480002
11.5 1.0608 0.046720002
11.7 1.054 0.04933
11.8 1.0491 0.050700001
11.9 1.0426 0.052000001
12.1 1.027 0.05477
12.2 1.0182 0.056299999
12.3 1.0087 0.05796
12.4 0.99870002 0.059749998
12.5 0.98799998 0.061700001
12.6 0.97680002 0.063830003
12.7 0.96520001 0.066160001
12.8 0.9533 0.068690002
12.9 0.7335 0.11832
13 0.92879999 0.074409999
13.1 0.8423 0.09155
13.2 0.90439999 0.080949999
13.3 0.8484 0.093290001
13.4 0.85119998 0.094250001
14.5 0.68699998 0.16617
14.6 0.528 0.15981001
15 0.51987457 0.11578366
16 0.51045173 0.13227053
17 0.51157033 0.14933413
18 0.51917773 0.16705476
19 0.5308308 0.18547598
20 0.54501361 0.20461799
21 0.56075627 0.2244861
22 0.57741898 0.24507564
23 0.59456706 0.26637521
24 0.61189687 0.28836867
25 0.62919015 0.31103632
26 0.64628583 0.33435574
27 0.6630621 0.35830253
28 0.67942458 0.38285053
29 0.69529814 0.4079721
30 0.71062195 0.43363848
31 0.72534561 0.45981985
32 0.73942673 0.48648545
33 0.75282878 0.51360369
34 0.76552016 0.54114234
35 0.77747309 0.56906843
36 0.78866285 0.59734839
37 0.79906732 0.62594831
38 0.80866671 0.65483361
39 0.81744295 0.68396944
40 0.82537985 0.71332049
41 0.83246279 0.74285132
42 0.83867848 0.77252609
43 0.844015 0.80230874
44 0.84846169 0.83216321
45 0.852009 0.86205322
46 0.85464865 0.89194244
47 0.85637355 0.92179453
48 0.8571775 0.95157331
49 0.8570556 0.98124242
50 0.85600388 1.0107659
51 0.85401958 1.0401077
52 0.85110092 1.0692323
53 0.84724718 1.0981041
54 0.84245867 1.1266881
55 0.83673692 1.1549494
56 0.83008432 1.1828536
57 0.82250452 1.2103668
58 0.81400204 1.2374555
59 0.8045826 1.2640867
60 0.79425299 1.2902279
61 0.78302097 1.3158474
62 0.77089548 1.3409139
63 0.75788641 1.365397
64 0.74400485 1.3892667
65 0.72926283 1.4124942
66 0.71367359 1.435051
67 0.6972512 1.4569097
68 0.68001097 1.4780436
69 0.66196918 1.4984269
70 0.64314324 1.5180351
71 0.62355143 1.5368441
72 0.60321319 1.5548309
73 0.58214879 1.5719738
74 0.56037974 1.5882518
75 0.5379284 1.6036452
76 0.51481801 1.618135
77 0.49107289 1.6317037
78 0.46671823 1.6443349
79 0.44178018 1.656013
80 0.41628572 1.666724
81 0.39026272 1.6764545
82 0.36373991 1.6851931
83 0.33674681 1.6929288
84 0.30931374 1.6996523
85 0.28147179 1.7053555
86 0.25325274 1.7100314
87 0.22468916 1.7136742
88 0.19581416 1.7162795
89 0.16666158 1.7178442
90 0.13726582 1.7183665
91 0.10766183 1.7178454
92 0.077885099 1.716282
93 0.04797158 1.7136779
94 0.017957669 1.7100364
95 -0.01211985 1.7053617
96 -0.042223837 1.6996599
97 -0.072316855 1.6929376
98 -0.1023612 1.6852033
99 -0.13231897 1.6764661
100 -0.16215208 1.6667368
101 -0.19182236 1.6560273
102 -0.22129159 1.6443506
103 -0.25052148 1.631721
104 -0.27947381 1.6181538
105 -0.30811054 1.6036655
106 -0.33639365 1.5882738
107 -0.36428538 1.5719975
108 -0.39174828 1.5548563
109 -0.41874513 1.5368713
110 -0.44580823 1.5180643
111 -0.4717814 1.498458
112 -0.4971807 1.4780767
113 -0.52197087 1.4569449
114 -0.54611713 1.4350885
115 -0.56958556 1.4125341
116 -0.59234285 1.3893092
117 -0.61435646 1.365442
118 -0.63559467 1.3409617
119 -0.65602672 1.3158981
120 -0.67562264 1.2902817
121 -0.69435364 1.2641437
122 -0.71219182 1.237516
123 -0.72911048 1.210431
124 -0.74508399 1.1829218
125 -0.76008803 1.1550217
126 -0.77409947 1.1267648
127 -0.78709644 1.0981857
128 -0.7990585 1.0693189
129 -0.80996656 1.0401999
130 -0.81980312 1.0108639
131 -0.82855195 0.98134673
132 -0.83619845 0.95168447
133 -0.84272975 0.92191309
134 -0.84813434 0.89206898
135 -0.85240269 0.86218852
136 -0.85552675 0.83230799
137 -0.85750037 0.80246389
138 -0.85831916 0.7726925
139 -0.85798067 0.74303019
140 -0.85648435 0.71351302
141 -0.85383153 0.68417704
142 -0.85002583 0.65505791
143 -0.84507275 0.62619114
144 -0.8389802 0.59761184
145 -0.83175832 0.56935495
146 -0.82341987 0.54145479
147 -0.81398004 0.51394546
148 -0.80345708 0.48686033
149 -0.79187208 0.46023253
150 -0.77924973 0.43409443
151 -0.76561862 0.4084779
152 -0.75101155 0.38341415
153 -0.73546666 0.35893369
154 -0.719028 0.33506638
155 -0.70174718 0.31184131
156 -0.68368483 0.28928673
157 -0.6649133 0.26743013
158 -0.64551979 0.24629816
159 -0.62561101 0.22591658
160 -0.60532004 0.20631018
161 -0.58481544 0.18750286
162 -0.56431556 0.16951756
163 -0.54410821 0.15237616
164 -0.52458149 0.13609956
165 -0.50626844 0.12070759
166 -0.48991525 0.10621899
167 -0.47658217 0.092651434
168 -0.4677878 0.080021441
169 -0.46569473 0.068344399
170 -0.47327271 0.057634529
171 -0.49416909 0.047904886
172 -0.53144348 0.039167322
173 -0.58330327 0.031432483
174 -0.63444537 0.024709797
175 -0.65078872 0.019007446
176 -0.59897804 0.014332384
177 -0.4807556 0.010690304
178 -0.3271755 0.0080856439
179 -0.16400327 0.0065215775
180 -2.0969899E-16 0.0060000103
